,descripcion_prestacion,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
7405,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109419,04040421,13,13301,1,,1,,,,,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7406,Consulta de Lactancia por profesional  - Enfermera/o,9,109419,04040425,13,13301,1,,1,,,,0,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7407,Consulta de Lactancia por profesional  - Enfermera/o,9,109419,04040425,13,13301,1,,1,,,,0,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7408,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109419,04040420,13,13301,1,1,,,,,,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7409,Consulta de Lactancia por profesional  - Matrona/ón,9,109419,04040424,13,13301,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7410,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109419,04040420,13,13301,1,,1,,,,,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7411,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109419,04040421,13,13301,1,,1,,,,,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7412,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109419,09600289,13,13301,1,,,1,,,,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7413,Consulta de Lactancia por profesional  - Enfermera/o,9,109419,04040425,13,13301,1,,,1,,,0,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7414,Consulta de Lactancia por profesional  - Enfermera/o,9,109419,04040425,13,13301,1,,1,,,,0,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Santa Marta de Liray,Colina
7415,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,201462,04040421,13,13301,22,4,8,7,3,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7416,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,201462,09600287,13,13301,5,0,1,1,1,2,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7417,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,201462,09600289,13,13301,5,2,0,2,1,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7418,Consulta de Lactancia por profesional  - Matrona/ón,9,201462,04040424,13,13301,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7419,Consulta de Lactancia por profesional  - Enfermera/o,9,201462,04040425,13,13301,42,11,14,11,4,2,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7420,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109716,04040421,13,13301,3,1,2,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7421,Consulta de Lactancia por profesional  - Enfermera/o,9,109716,04040425,13,13301,4,2,2,0,0,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7422,Consulta de Lactancia por profesional  - Enfermera/o,9,201462,04040425,13,13301,25,12,9,1,3,0,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7423,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109716,04040420,13,13301,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7424,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109716,04040421,13,13301,3,1,2,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7425,Consulta de Lactancia por profesional  - Enfermera/o,9,109716,04040425,13,13301,4,2,2,0,0,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7426,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,6,5,1,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7427,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,201462,04040421,13,13301,8,1,7,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7428,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,201462,09600287,13,13301,11,6,1,1,3,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7429,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,14,6,7,0,1,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7430,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,201462,04040421,13,13301,10,0,7,1,2,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7431,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,201462,09600287,13,13301,7,1,1,3,2,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7432,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,201462,09600289,13,13301,4,0,1,0,3,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7433,Consulta de Lactancia por profesional  - Matrona/ón,9,201462,04040424,13,13301,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7434,Consulta de Lactancia por profesional  - Enfermera/o,9,201462,04040425,13,13301,30,6,15,4,5,0,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7435,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109716,04040420,13,13301,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7436,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109716,04040421,13,13301,7,1,2,2,2,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7437,Consulta de Lactancia por profesional  - Matrona/ón,9,109716,04040424,13,13301,8,2,2,2,2,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7438,Consulta de Lactancia por profesional  - Matrona/ón,9,109310,04040424,13,13301,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7439,Consulta de Lactancia por profesional  - Enfermera/o,9,109310,04040425,13,13301,43,12,12,13,5,1,0,1,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7440,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109310,04040421,13,13301,16,6,8,2,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7441,Consulta de Lactancia por profesional  - Matrona/ón,9,109310,04040424,13,13301,2,2,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7442,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109310,04040420,13,13301,20,9,4,5,1,1,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7443,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,109310,09600287,13,13301,3,1,2,,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7444,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109310,09600289,13,13301,22,,2,12,7,1,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7445,Consulta de Lactancia por profesional  - Enfermera/o,9,201462,04040425,13,13301,45,15,25,3,2,0,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7446,Consulta de Lactancia por profesional  - Nutricionista ,9,201462,04040426,13,13301,2,0,2,0,0,0,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7447,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,31,9,20,1,1,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7448,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,201462,04040421,13,13301,16,6,7,2,1,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7449,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,201462,09600289,13,13301,5,1,1,1,2,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7450,Consulta de Lactancia por profesional  - Enfermera/o,9,109310,04040425,13,13301,54,16,14,12,12,,0,0,1,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7451,Consulta de Lactancia por profesional  - Nutricionista ,9,109310,04040426,13,13301,13,,,13,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7452,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109310,04040421,13,13301,7,4,1,2,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7453,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,109310,09600287,13,13301,1,,,,1,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7454,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109310,09600289,13,13301,14,,1,8,5,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7455,Consulta de Lactancia por profesional  - Enfermera/o,9,109310,04040425,13,13301,32,9,4,12,7,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7456,Consulta de Lactancia por profesional  - Nutricionista ,9,109310,04040426,13,13301,1,,,1,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7457,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109310,04040420,13,13301,11,5,2,3,1,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7458,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109310,04040420,13,13301,14,13,1,,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7459,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109310,04040421,13,13301,12,1,5,4,2,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7460,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,109310,09600287,13,13301,3,1,1,,1,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7461,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109310,09600289,13,13301,10,1,2,5,2,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7462,Consulta de Lactancia por profesional  - Matrona/ón,9,109310,04040424,13,13301,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7463,Consulta de Lactancia por profesional  - Enfermera/o,9,109310,04040425,13,13301,32,14,9,6,3,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7464,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,18,9,5,3,1,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7465,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,201462,04040421,13,13301,26,6,14,3,3,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7466,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,201462,09600287,13,13301,7,0,0,1,4,2,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7467,Consulta de Lactancia por profesional  - Enfermera/o,9,201462,04040425,13,13301,50,14,19,7,8,2,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7468,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109310,04040420,13,13301,14,11,,2,1,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7469,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109310,04040421,13,13301,22,7,10,4,1,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7470,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,109310,09600287,13,13301,3,,2,1,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7471,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109310,09600289,13,13301,30,1,3,22,4,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7472,Consulta de Lactancia por profesional  - Matrona/ón,9,109310,04040424,13,13301,5,5,,,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7473,Consulta de Lactancia por profesional  - Enfermera/o,9,109310,04040425,13,13301,48,14,15,13,6,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7474,Consulta de Lactancia por profesional  - Nutricionista ,9,109310,04040426,13,13301,16,,,16,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7475,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109716,04040420,13,13301,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7476,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109716,04040421,13,13301,4,1,2,1,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7477,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109716,09600289,13,13301,2,0,1,0,1,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7478,Consulta de Lactancia por profesional  - Enfermera/o,9,109716,04040425,13,13301,5,2,2,1,0,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7479,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,16,8,5,3,0,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7480,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109417,04040421,13,13301,2,2,,,,,,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Los Ingleses,Colina
7481,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109716,04040421,13,13301,7,2,3,2,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7482,Consulta de Lactancia por profesional  - Enfermera/o,9,109716,04040425,13,13301,8,2,4,2,0,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7483,Consulta de Lactancia por profesional  - Nutricionista ,9,109310,04040426,13,13301,10,,,10,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7484,Consulta de Lactancia por profesional  - Matrona/ón,9,109310,04040424,13,13301,4,3,1,,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7485,Consulta de Lactancia por profesional  - Enfermera/o,9,109310,04040425,13,13301,19,7,6,2,4,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7486,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109310,04040420,13,13301,10,7,2,,1,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7487,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109310,04040421,13,13301,2,2,,,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7488,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,109310,09600287,13,13301,5,1,3,1,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7489,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109310,09600289,13,13301,13,,2,8,3,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7490,Consulta de Lactancia por profesional  - Nutricionista ,9,109310,04040426,13,13301,7,,,7,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7491,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109310,04040420,13,13301,9,5,4,,,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7492,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109310,04040421,13,13301,21,8,6,4,3,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7493,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,109310,09600287,13,13301,8,4,1,3,,,,0,1,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7494,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109310,09600289,13,13301,31,1,3,18,9,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7495,Consulta de Lactancia por profesional  - Matrona/ón,9,109310,04040424,13,13301,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7496,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,201462,09600289,13,13301,2,0,0,0,2,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7497,Consulta de Lactancia por profesional  - Enfermera/o,9,201462,04040425,13,13301,44,5,16,12,10,1,0,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7498,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,13,4,5,2,2,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7499,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,201462,04040421,13,13301,20,1,10,6,3,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7500,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,201462,09600287,13,13301,11,0,1,4,5,1,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7501,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109310,04040421,13,13301,17,6,6,4,1,,,0,0,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Colina,Colina
7502,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109417,04040421,13,13301,1,,,1,,,,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Los Ingleses,Colina
7503,Consulta de Lactancia por profesional  - Enfermera/o,9,109417,04040425,13,13301,1,,,1,,,0,0,0,Servicio de Salud Metropolitano Norte,Posta de Salud Rural Los Ingleses,Colina
7504,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109716,04040420,13,13301,2,1,0,0,1,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7505,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109716,04040421,13,13301,5,3,0,1,1,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7506,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109716,09600289,13,13301,1,0,0,0,1,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7507,Consulta de Lactancia por profesional  - Enfermera/o,9,109716,04040425,13,13301,7,4,0,1,2,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7508,Consulta de Lactancia por profesional  - Enfermera/o,9,109716,04040425,13,13301,10,2,7,0,1,0,0,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7509,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,109716,04040420,13,13301,7,2,4,0,1,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7510,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,109716,04040421,13,13301,5,1,4,0,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7511,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,109716,09600289,13,13301,1,0,0,1,0,0,,0,0,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Esmeralda,Colina
7512,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,15,3,9,3,0,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
7513,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,201462,04040420,13,13301,12,4,7,1,0,0,,0,0,Servicio de Salud Metropolitano Norte,CESFAM La Reina de Colina,Colina
