,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,Col01,Col02,Col03,1° mes,3° mes,6° mes,Col07,Col08,Col09,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
2423907,11,10,2024,110375,A0200001,13,13603,25.0,,,6.0,3.0,5.0,7.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2423986,2,10,2024,110375,A0200002,13,13603,11.0,0.0,0.0,6.0,3.0,2.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2424129,6,10,2024,110375,A0200002,13,13603,17.0,9.0,1.0,3.0,2.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2424966,6,10,2024,110375,A0200001,13,13603,13.0,12.0,1.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2425125,2,10,2024,110375,A0200001,13,13603,26.0,0.0,0.0,9.0,3.0,6.0,4.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2425245,1,10,2024,110375,A0200002,13,13603,18.0,7.0,0.0,3.0,2.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2425250,1,10,2024,110375,A0200001,13,13603,58.0,5.0,,4.0,3.0,8.0,18.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2425843,9,10,2024,110375,A0200002,13,13603,15.0,4.0,,,7.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2425849,9,10,2024,110375,A0200001,13,13603,31.0,,,3.0,11.0,5.0,5.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,MENORES CONTROLADOS
2426224,5,10,2024,110375,A0200002,13,13603,12.0,3.0,,2.0,4.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Isla de Maipo,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2426259,11,10,2024,110425,A0200002,13,13603,14.0,6.0,0.0,3.0,3.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2426265,11,10,2024,110425,A0200001,13,13603,45.0,6.0,0.0,5.0,8.0,6.0,8.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2426812,2,10,2024,110425,A0200002,13,13603,29.0,6.0,,9.0,8.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2426818,2,10,2024,110425,A0200001,13,13603,54.0,6.0,,12.0,10.0,9.0,8.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2427110,6,10,2024,110425,A0200002,13,13603,18.0,8.0,2.0,4.0,1.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2427116,6,10,2024,110425,A0200001,13,13603,33.0,,,9.0,3.0,6.0,10.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2427474,4,10,2024,110425,A0200002,13,13603,22.0,7.0,,4.0,9.0,2.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2427480,4,10,2024,110425,A0200001,13,13603,49.0,,,7.0,13.0,7.0,12.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2427928,5,10,2024,110425,A0200002,13,13603,23.0,2.0,1.0,6.0,8.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2427934,5,10,2024,110425,A0200001,13,13603,59.0,,,10.0,13.0,14.0,12.0,10.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2428181,7,10,2024,110425,A0200002,13,13603,37.0,6.0,10.0,5.0,9.0,7.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2428187,7,10,2024,110425,A0200001,13,13603,50.0,,,8.0,14.0,13.0,7.0,8.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2428323,1,10,2024,110425,A0200002,13,13603,19.0,8.0,,4.0,5.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2428329,1,10,2024,110425,A0200001,13,13603,51.0,,,8.0,9.0,6.0,13.0,15.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2428607,9,10,2024,110425,A0200002,13,13603,22.0,10.0,0.0,3.0,6.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2428613,9,10,2024,110425,A0200001,13,13603,36.0,,4.0,4.0,10.0,6.0,7.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2428694,3,10,2024,110425,A0200001,13,13603,33.0,,,8.0,4.0,5.0,11.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2429530,10,10,2024,110425,A0200002,13,13603,25.0,6.0,,6.0,5.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2429536,10,10,2024,110425,A0200001,13,13603,60.0,,,14.0,8.0,13.0,12.0,13.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2430355,8,10,2024,110425,A0200002,13,13603,26.0,8.0,1.0,8.0,5.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2430361,8,10,2024,110425,A0200001,13,13603,43.0,,,10.0,8.0,9.0,8.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2430398,3,10,2024,110425,A0200002,13,13603,14.0,3.0,,5.0,2.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2431234,12,10,2024,110425,A0200002,13,13603,23.0,8.0,,6.0,4.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2431240,12,10,2024,110425,A0200001,13,13603,50.0,,,9.0,12.0,13.0,7.0,9.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar La Islita,Isla de Maipo,MENORES CONTROLADOS
2431491,1,10,2024,110431,A0200002,13,13603,5.0,2.0,0.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2431495,1,10,2024,110431,A0200001,13,13603,8.0,,,1.0,2.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2431562,1,10,2024,200385,A0200001,13,13603,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2431656,6,10,2024,200385,A0200002,13,13603,4.0,2.0,0.0,2.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2431659,6,10,2024,200385,A0200001,13,13603,4.0,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2431764,8,10,2024,110431,A0200002,13,13603,2.0,,,,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2431767,8,10,2024,110431,A0200001,13,13603,6.0,,,1.0,2.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2431811,8,10,2024,200385,A0200002,13,13603,2.0,1.0,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2431814,8,10,2024,200385,A0200001,13,13603,4.0,,,,1.0,,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2431957,9,10,2024,110431,A0200002,13,13603,2.0,2.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2431960,9,10,2024,110431,A0200001,13,13603,6.0,,,3.0,,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2432298,4,10,2024,200385,A0200002,13,13603,1.0,1.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2432301,4,10,2024,200385,A0200001,13,13603,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2432428,6,10,2024,110431,A0200002,13,13603,3.0,1.0,1.0,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2432484,4,10,2024,110431,A0200002,13,13603,5.0,1.0,,1.0,3.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2432488,4,10,2024,110431,A0200001,13,13603,9.0,1.0,,1.0,3.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2432675,5,10,2024,110431,A0200002,13,13603,2.0,1.0,,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2432678,5,10,2024,110431,A0200001,13,13603,7.0,2.0,,3.0,,1.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2432913,5,10,2024,200385,A0200002,13,13603,5.0,1.0,1.0,2.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2432918,5,10,2024,200385,A0200001,13,13603,8.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2433029,3,10,2024,110431,A0200001,13,13603,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2433229,2,10,2024,110431,A0200002,13,13603,2.0,2.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2433232,2,10,2024,110431,A0200001,13,13603,2.0,0.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2433427,2,10,2024,200385,A0200002,13,13603,1.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2433430,2,10,2024,200385,A0200001,13,13603,2.0,,,,,,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2433550,3,10,2024,200385,A0200002,13,13603,4.0,,,1.0,,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2433552,3,10,2024,200385,A0200001,13,13603,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2433686,9,10,2024,200385,A0200002,13,13603,4.0,1.0,,,2.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2433691,9,10,2024,200385,A0200001,13,13603,8.0,,,,3.0,1.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2433862,10,10,2024,200385,A0200002,13,13603,2.0,1.0,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2433866,10,10,2024,200385,A0200001,13,13603,6.0,1.0,,,,1.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2434073,10,10,2024,110431,A0200001,13,13603,9.0,1.0,,2.0,1.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2434110,10,10,2024,110431,A0200002,13,13603,3.0,1.0,,2.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2434134,7,10,2024,110431,A0200002,13,13603,1.0,,,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2434230,7,10,2024,200385,A0200002,13,13603,7.0,2.0,2.0,3.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2434232,7,10,2024,200385,A0200001,13,13603,8.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2434512,11,10,2024,110431,A0200002,13,13603,2.0,,,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2434515,11,10,2024,110431,A0200001,13,13603,4.0,,,1.0,,1.0,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2434645,12,10,2024,110431,A0200002,13,13603,4.0,,,,3.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2434648,12,10,2024,110431,A0200001,13,13603,6.0,,,,3.0,1.0,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Gacitúa,Isla de Maipo,MENORES CONTROLADOS
2434818,12,10,2024,200385,A0200002,13,13603,3.0,2.0,,,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2434822,12,10,2024,200385,A0200001,13,13603,6.0,2.0,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2434920,11,10,2024,200385,A0200002,13,13603,2.0,,,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,LACTANCIA MATERNA EXCLUSIVA
2434923,11,10,2024,200385,A0200001,13,13603,4.0,,,1.0,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar San Vicente de Naltagua,Isla de Maipo,MENORES CONTROLADOS
2435140,2,10,2024,110366,A0200001,13,13604,112.0,1.0,3.0,30.0,15.0,35.0,22.0,6.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Padre Hurtado,MENORES CONTROLADOS
2435486,2,10,2024,110366,A0200002,13,13604,78.0,23.0,5.0,20.0,6.0,24.0,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Padre Hurtado,LACTANCIA MATERNA EXCLUSIVA
2435625,1,10,2024,110366,A0200002,13,13604,58.0,20.0,2.0,5.0,18.0,13.0,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Padre Hurtado,LACTANCIA MATERNA EXCLUSIVA
2435631,1,10,2024,110366,A0200001,13,13604,143.0,33.0,2.0,18.0,32.0,29.0,22.0,7.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Padre Hurtado,MENORES CONTROLADOS
2436633,12,10,2024,110366,A0200002,13,13604,73.0,21.0,2.0,19.0,11.0,20.0,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Padre Hurtado,LACTANCIA MATERNA EXCLUSIVA
2436639,12,10,2024,110366,A0200001,13,13604,108.0,,1.0,31.0,26.0,24.0,15.0,11.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),Padre Hurtado,MENORES CONTROLADOS
