,descripcion_prestacion,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
5277954,Consulta de Lactancia - Otras consultas de Lactancia Materna,3,14,2024,114305,09600287,13,13110,14.0,7.0,3.0,0.0,2.0,2.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5277955,Consulta de Lactancia por profesional  - Médico/a,3,14,2024,114305,04040423,13,13110,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5277956,Consulta de Lactancia por profesional  - Enfermera/o,3,14,2024,114305,04040425,13,13110,29.0,19.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5277957,Consulta de Lactancia por profesional  - Nutricionista ,3,14,2024,114305,04040426,13,13110,22.0,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5278202,Consulta de Lactancia - Otras consultas de Lactancia Materna,3,14,2024,114304,09600287,13,13110,27.0,9.0,7.0,8.0,2.0,1.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5278203,Consulta de Lactancia por profesional  - Enfermera/o,3,14,2024,114304,04040425,13,13110,8.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5278204,Consulta de Lactancia por profesional  - Nutricionista ,3,14,2024,114304,04040426,13,13110,42.0,12.0,18.0,10.0,2.0,0.0,0.0,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279062,Consulta de Lactancia - Consulta Lactancia Materna de alerta,1,14,2024,114304,04040420,13,13110,9.0,3.0,2.0,2.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279063,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,1,14,2024,114304,04040421,13,13110,15.0,2.0,10.0,3.0,0.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279064,Consulta de Lactancia - Otras consultas de Lactancia Materna,1,14,2024,114304,09600287,13,13110,24.0,5.0,12.0,5.0,2.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279065,Consulta de Lactancia por profesional  - Enfermera/o,1,14,2024,114304,04040425,13,13110,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279066,Consulta de Lactancia por profesional  - Nutricionista ,1,14,2024,114304,04040426,13,13110,46.0,10.0,22.0,10.0,4.0,0.0,0.0,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279074,Consulta de Lactancia - Consulta Lactancia Materna de alerta,1,14,2024,114305,04040420,13,13110,4.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5279075,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,1,14,2024,114305,04040421,13,13110,23.0,5.0,16.0,2.0,0.0,0.0,,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5279569,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,14,2024,114302,04040420,13,13110,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5279570,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,14,2024,114302,04040421,13,13110,4.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5279571,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,14,2024,114302,09600287,13,13110,12.0,7.0,2.0,3.0,0.0,0.0,,0.0,3.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5279572,Consulta de Lactancia por profesional  - Médico/a,12,14,2024,114302,04040423,13,13110,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5279573,Consulta de Lactancia por profesional  - Matrona/ón,12,14,2024,114302,04040424,13,13110,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5279574,Consulta de Lactancia por profesional  - Enfermera/o,12,14,2024,114302,04040425,13,13110,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5279575,Consulta de Lactancia por profesional  - Nutricionista ,12,14,2024,114302,04040426,13,13110,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5279978,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,14,2024,114304,04040420,13,13110,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279979,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,14,2024,114304,04040421,13,13110,9.0,3.0,3.0,3.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279980,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,14,2024,114304,09600287,13,13110,17.0,7.0,5.0,5.0,0.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5279981,Consulta de Lactancia por profesional  - Nutricionista ,12,14,2024,114304,04040426,13,13110,29.0,14.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5280137,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,14,2024,114305,04040420,13,13110,2.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5280138,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,14,2024,114305,04040421,13,13110,20.0,3.0,6.0,10.0,1.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5280139,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,14,2024,114305,09600287,13,13110,12.0,6.0,4.0,0.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5280140,Consulta de Lactancia por profesional  - Enfermera/o,12,14,2024,114305,04040425,13,13110,14.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5280141,Consulta de Lactancia por profesional  - Nutricionista ,12,14,2024,114305,04040426,13,13110,20.0,4.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5280870,Consulta de Lactancia por profesional  - Enfermera/o,11,14,2024,114302,04040425,13,13110,16.0,2.0,9.0,3.0,2.0,0.0,0.0,0.0,2.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5280871,Consulta de Lactancia por profesional  - Nutricionista ,11,14,2024,114302,04040426,13,13110,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5281356,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,14,2024,114304,04040420,13,13110,4.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5281357,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,14,2024,114304,04040421,13,13110,16.0,4.0,10.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5281358,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,14,2024,114304,09600287,13,13110,16.0,6.0,9.0,1.0,0.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5281359,Consulta de Lactancia por profesional  - Enfermera/o,11,14,2024,114304,04040425,13,13110,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5281468,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,14,2024,114302,04040421,13,13110,5.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5281469,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,14,2024,114302,09600287,13,13110,21.0,7.0,9.0,3.0,2.0,0.0,,0.0,3.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5281470,Consulta de Lactancia por profesional  - Matrona/ón,11,14,2024,114302,04040424,13,13110,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5281539,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,14,2024,114305,04040420,13,13110,11.0,5.0,5.0,1.0,0.0,0.0,,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5281540,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,14,2024,114305,04040421,13,13110,23.0,3.0,11.0,8.0,1.0,0.0,,3.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5281541,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,14,2024,114305,09600287,13,13110,9.0,5.0,1.0,1.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5281542,Consulta de Lactancia por profesional  - Enfermera/o,10,14,2024,114305,04040425,13,13110,18.0,5.0,6.0,4.0,3.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5281543,Consulta de Lactancia por profesional  - Nutricionista ,10,14,2024,114305,04040426,13,13110,25.0,8.0,11.0,6.0,0.0,0.0,0.0,4.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5281604,Consulta de Lactancia por profesional  - Nutricionista ,11,14,2024,114304,04040426,13,13110,35.0,10.0,22.0,3.0,0.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5282658,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,14,2024,114304,04040421,13,13110,8.0,3.0,2.0,3.0,0.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5282659,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,14,2024,114304,09600287,13,13110,9.0,4.0,3.0,1.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5282660,Consulta de Lactancia por profesional  - Nutricionista ,9,14,2024,114304,04040426,13,13110,17.0,7.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5283027,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,14,2024,114305,04040420,13,13110,8.0,4.0,4.0,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5283028,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,14,2024,114305,04040421,13,13110,20.0,8.0,8.0,2.0,2.0,,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5283031,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,14,2024,114305,09600287,13,13110,10.0,3.0,3.0,3.0,1.0,,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5283032,Consulta de Lactancia por profesional  - Enfermera/o,9,14,2024,114305,04040425,13,13110,6.0,1.0,1.0,3.0,1.0,,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5283033,Consulta de Lactancia por profesional  - Nutricionista ,9,14,2024,114305,04040426,13,13110,32.0,14.0,14.0,2.0,2.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5284387,Consulta de Lactancia - Consulta Lactancia Materna de alerta,6,14,2024,114304,04040420,13,13110,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5284388,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,6,14,2024,114304,04040421,13,13110,18.0,5.0,10.0,2.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5284389,Consulta de Lactancia - Otras consultas de Lactancia Materna,6,14,2024,114304,09600287,13,13110,27.0,10.0,7.0,4.0,5.0,1.0,,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5284390,Consulta de Lactancia por profesional  - Enfermera/o,6,14,2024,114304,04040425,13,13110,10.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5284594,Consulta de Lactancia - Consulta Lactancia Materna de alerta,5,14,2024,114305,04040420,13,13110,10.0,7.0,2.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5284595,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,5,14,2024,114305,04040421,13,13110,22.0,8.0,12.0,1.0,1.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5284596,Consulta de Lactancia - Otras consultas de Lactancia Materna,5,14,2024,114305,09600287,13,13110,11.0,5.0,5.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5284597,Consulta de Lactancia por profesional  - Enfermera/o,5,14,2024,114305,04040425,13,13110,15.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5284598,Consulta de Lactancia por profesional  - Nutricionista ,5,14,2024,114305,04040426,13,13110,28.0,13.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5285083,Consulta de Lactancia - Consulta Lactancia Materna de alerta,6,14,2024,114824,04040420,13,13110,10.0,6.0,4.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,SAPU Santa Amalia,La Florida
5285084,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,6,14,2024,114824,04040421,13,13110,8.0,2.0,4.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,SAPU Santa Amalia,La Florida
5285085,Consulta de Lactancia - Otras consultas de Lactancia Materna,6,14,2024,114824,09600287,13,13110,17.0,7.0,3.0,6.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,SAPU Santa Amalia,La Florida
5285086,Consulta de Lactancia por profesional  - Enfermera/o,6,14,2024,114824,04040425,13,13110,12.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,SAPU Santa Amalia,La Florida
5285087,Consulta de Lactancia por profesional  - Nutricionista ,6,14,2024,114824,04040426,13,13110,23.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,SAPU Santa Amalia,La Florida
5286170,Consulta de Lactancia por profesional  - Nutricionista ,6,14,2024,114304,04040426,13,13110,38.0,16.0,16.0,4.0,2.0,0.0,0.0,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5286195,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,14,2024,114302,04040420,13,13110,5.0,2.0,3.0,0.0,0.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5286196,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,14,2024,114302,04040421,13,13110,7.0,4.0,1.0,2.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5286197,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,14,2024,114302,09600287,13,13110,29.0,6.0,9.0,12.0,2.0,0.0,,3.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5286198,Consulta de Lactancia por profesional  - Médico/a,9,14,2024,114302,04040423,13,13110,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5286199,Consulta de Lactancia por profesional  - Matrona/ón,9,14,2024,114302,04040424,13,13110,16.0,11.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5286200,Consulta de Lactancia por profesional  - Enfermera/o,9,14,2024,114302,04040425,13,13110,22.0,1.0,8.0,11.0,2.0,0.0,0.0,2.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287064,Consulta de Lactancia - Consulta Lactancia Materna de alerta,7,14,2024,114304,04040420,13,13110,7.0,4.0,2.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5287065,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,14,2024,114304,04040421,13,13110,16.0,4.0,10.0,2.0,0.0,0.0,,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5287066,Consulta de Lactancia - Otras consultas de Lactancia Materna,7,14,2024,114304,09600287,13,13110,13.0,5.0,6.0,2.0,0.0,0.0,,2.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5287067,Consulta de Lactancia por profesional  - Nutricionista ,7,14,2024,114304,04040426,13,13110,36.0,13.0,18.0,5.0,0.0,0.0,0.0,4.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Villa O'Higgins,La Florida
5287169,Consulta de Lactancia - Consulta Lactancia Materna de alerta,4,14,2024,114302,04040420,13,13110,4.0,2.0,1.0,0.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287170,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,4,14,2024,114302,04040421,13,13110,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287171,Consulta de Lactancia - Otras consultas de Lactancia Materna,4,14,2024,114302,09600287,13,13110,27.0,7.0,4.0,7.0,7.0,2.0,,2.0,2.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287172,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,4,14,2024,114302,09600289,13,13110,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287173,Consulta de Lactancia por profesional  - Médico/a,4,14,2024,114302,04040423,13,13110,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287174,Consulta de Lactancia por profesional  - Matrona/ón,4,14,2024,114302,04040424,13,13110,13.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287175,Consulta de Lactancia por profesional  - Enfermera/o,4,14,2024,114302,04040425,13,13110,11.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287176,Consulta de Lactancia por profesional  - Nutricionista ,4,14,2024,114302,04040426,13,13110,10.0,0.0,0.0,3.0,5.0,2.0,0.0,2.0,1.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Castaños,La Florida
5287511,Consulta de Lactancia - Consulta Lactancia Materna de alerta,7,14,2024,114305,04040420,13,13110,9.0,5.0,4.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5287512,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,14,2024,114305,04040421,13,13110,23.0,12.0,7.0,3.0,1.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
5287513,Consulta de Lactancia - Otras consultas de Lactancia Materna,7,14,2024,114305,09600287,13,13110,13.0,6.0,4.0,1.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Los Quillayes,La Florida
