,descripcion_prestacion,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
673,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114327,09600287,13,13112,6,4,1,0,0,1,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
674,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114327,09600289,13,13112,68,11,5,21,18,13,,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
675,Consulta de Lactancia por profesional  - Médico/a,14,114327,04040423,13,13112,7,0,1,6,0,0,0,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
676,Consulta de Lactancia por profesional  - Matrona/ón,14,114327,04040424,13,13112,14,11,0,0,0,0,3,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
677,Consulta de Lactancia por profesional  - Enfermera/o,14,114327,04040425,13,13112,48,5,9,4,15,15,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
678,Consulta de Lactancia por profesional  - Nutricionista ,14,114327,04040426,13,13112,14,0,0,11,3,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
679,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114319,04040420,13,13112,8,4,2,1,1,0,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
680,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114319,04040421,13,13112,20,1,8,10,1,0,,6,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
681,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114319,09600287,13,13112,9,0,5,1,2,1,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
682,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,114319,09600288,13,13112,9,,,,,,9,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
683,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114319,09600289,13,13112,5,5,0,0,0,0,,3,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
684,Consulta de Lactancia por profesional  - Enfermera/o,14,114319,04040425,13,13112,6,0,3,0,2,1,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
685,Consulta de Lactancia por profesional  - Nutricionista ,14,114319,04040426,13,13112,31,5,12,12,2,0,0,8,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
686,Consulta de Lactancia por profesional  - Nutricionista ,14,114319,04040426,13,13112,41,14,12,12,3,0,0,6,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
687,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114327,04040420,13,13112,3,1,1,0,1,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
688,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114327,04040421,13,13112,5,2,1,2,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
689,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114327,09600287,13,13112,16,7,4,4,1,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
690,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,114327,09600288,13,13112,4,,,,,,4,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
691,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114327,09600289,13,13112,45,5,7,14,8,11,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
692,Consulta de Lactancia por profesional  - Médico/a,14,114327,04040423,13,13112,7,0,3,4,0,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
693,Consulta de Lactancia por profesional  - Matrona/ón,14,114327,04040424,13,13112,11,7,0,0,0,0,4,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
694,Consulta de Lactancia por profesional  - Enfermera/o,14,114327,04040425,13,13112,47,8,10,9,9,11,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
695,Consulta de Lactancia por profesional  - Nutricionista ,14,114327,04040426,13,13112,8,0,0,7,1,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
696,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114319,04040420,13,13112,11,8,1,2,0,0,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
697,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114319,04040421,13,13112,16,5,6,3,2,0,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
698,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114319,09600287,13,13112,20,1,7,8,2,2,,4,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
699,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,114319,09600288,13,13112,11,,,,,,11,3,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
700,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114319,09600289,13,13112,12,12,0,0,0,0,,3,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
701,Consulta de Lactancia por profesional  - Enfermera/o,14,114319,04040425,13,13112,6,0,2,1,1,2,0,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
702,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114327,04040420,13,13112,6,4,1,1,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
703,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114327,04040421,13,13112,7,6,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
704,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114327,09600287,13,13112,4,0,1,1,2,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
705,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,114327,09600288,13,13112,1,,,,,,1,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
706,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114327,09600289,13,13112,55,7,11,19,6,12,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
707,Consulta de Lactancia por profesional  - Médico/a,14,114327,04040423,13,13112,15,0,8,7,0,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
708,Consulta de Lactancia por profesional  - Matrona/ón,14,114327,04040424,13,13112,8,7,0,0,0,0,1,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
709,Consulta de Lactancia por profesional  - Enfermera/o,14,114327,04040425,13,13112,38,10,6,5,6,11,0,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
710,Consulta de Lactancia por profesional  - Nutricionista ,14,114327,04040426,13,13112,11,0,0,9,2,0,0,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
711,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114327,04040421,13,13112,13,4,9,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
712,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,114327,09600288,13,13112,8,,,,,,8,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
713,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114327,09600289,13,13112,50,3,7,17,15,8,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
714,Consulta de Lactancia por profesional  - Médico/a,14,114327,04040423,13,13112,7,0,4,2,1,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
715,Consulta de Lactancia por profesional  - Matrona/ón,14,114327,04040424,13,13112,11,3,0,0,0,0,8,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
716,Consulta de Lactancia por profesional  - Enfermera/o,14,114327,04040425,13,13112,42,4,12,8,10,8,0,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
717,Consulta de Lactancia por profesional  - Nutricionista ,14,114327,04040426,13,13112,11,0,0,7,4,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,La Pintana
718,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114319,04040420,13,13112,19,10,7,2,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
719,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114319,04040421,13,13112,12,3,5,3,1,0,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
720,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114319,09600287,13,13112,17,0,9,6,2,0,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
721,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,14,114319,09600288,13,13112,8,,,,,,8,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
722,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114319,09600289,13,13112,8,8,0,0,0,0,,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
723,Consulta de Lactancia por profesional  - Enfermera/o,14,114319,04040425,13,13112,6,0,3,2,1,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
724,Consulta de Lactancia por profesional  - Nutricionista ,14,114319,04040426,13,13112,42,13,18,9,2,0,0,4,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar El Roble,La Pintana
725,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114318,04040420,13,13112,1,1,,,,,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
726,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114318,04040421,13,13112,5,4,1,,,,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
727,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114318,09600287,13,13112,8,,4,3,1,,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
728,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114318,09600289,13,13112,5,4,1,,,,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
729,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114311,04040420,13,13112,1,0,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
730,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114311,04040421,13,13112,3,0,3,0,0,0,,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
731,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114311,09600287,13,13112,72,6,35,25,6,0,,8,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
732,Consulta de Lactancia por profesional  - Médico/a,14,114311,04040423,13,13112,28,0,17,10,1,0,0,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
733,Consulta de Lactancia por profesional  - Matrona/ón,14,114311,04040424,13,13112,14,6,5,3,0,0,0,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
734,Consulta de Lactancia por profesional  - Enfermera/o,14,114311,04040425,13,13112,26,0,14,8,4,0,0,4,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
735,Consulta de Lactancia por profesional  - Nutricionista ,14,114311,04040426,13,13112,8,0,3,4,1,0,0,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
736,Consulta de Lactancia por profesional  - Matrona/ón,14,114318,04040424,13,13112,4,4,,,,,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
737,Consulta de Lactancia por profesional  - Nutricionista ,14,114318,04040426,13,13112,10,1,5,3,1,,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
738,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114311,04040421,13,13112,5,0,3,2,0,0,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
739,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114311,09600287,13,13112,78,14,24,29,7,4,,10,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
740,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114311,09600289,13,13112,5,5,0,0,0,0,,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
741,Consulta de Lactancia por profesional  - Médico/a,14,114311,04040423,13,13112,24,2,11,11,0,0,0,4,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
742,Consulta de Lactancia por profesional  - Matrona/ón,14,114311,04040424,13,13112,11,11,0,0,0,0,0,3,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
743,Consulta de Lactancia por profesional  - Enfermera/o,14,114311,04040425,13,13112,32,0,8,14,6,4,0,3,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
744,Consulta de Lactancia por profesional  - Nutricionista ,14,114311,04040426,13,13112,16,1,8,6,1,0,0,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
745,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114311,04040421,13,13112,4,0,1,2,1,0,,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
746,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114311,09600287,13,13112,53,6,21,14,12,0,,5,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
747,Consulta de Lactancia por profesional  - Médico/a,14,114311,04040423,13,13112,11,3,7,1,0,0,0,2,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
748,Consulta de Lactancia por profesional  - Matrona/ón,14,114311,04040424,13,13112,7,3,3,1,0,0,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
749,Consulta de Lactancia por profesional  - Enfermera/o,14,114311,04040425,13,13112,29,0,11,9,9,0,0,3,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
750,Consulta de Lactancia por profesional  - Nutricionista ,14,114311,04040426,13,13112,10,0,1,5,4,0,0,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Santiago de Nueva Extremadura,La Pintana
751,Consulta de Lactancia - Consulta Lactancia Materna de alerta,14,114318,04040420,13,13112,6,4,1,1,,,,1,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
752,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114318,04040421,13,13112,23,2,14,7,,,,2,1,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
753,Consulta de Lactancia - Otras consultas de Lactancia Materna,14,114318,09600287,13,13112,2,,1,,1,,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
754,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,14,114318,09600289,13,13112,13,3,1,9,,,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
755,Consulta de Lactancia por profesional  - Matrona/ón,14,114318,04040424,13,13112,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
756,Consulta de Lactancia por profesional  - Nutricionista ,14,114318,04040426,13,13112,30,5,16,8,1,,0,3,1,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
757,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,14,114318,04040421,13,13112,6,3,,3,,,,0,0,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Flor Fernández,La Pintana
